DATA_ID,PRODUCT_ID
1937,1177
4469,102
5704,27
5704,1128
5704,2294
5704,1457
5704,93
5704,1569
5704,2353
5704,7
5704,2325
5704,1315
2042,1468
2042,1733
2042,2421
2042,264
1493,863
1493,1195
1493,1213
1493,1868
2941,1716
2941,2308
2941,2349
2941,367
2941,1704
2941,1708
2941,1779
2941,1875
2941,2136
2941,1758
2941,1163
1481,1716
1481,2349
1481,367
1481,1704
1481,1708
1481,1779
1481,1875
1481,2136
1481,1758
1481,1163
3734,1716
3734,2349
3734,367
3734,1704
3734,1708
3734,1779
3734,1163
4125,1553
4983,428
4983,517
4983,863
4983,1624
4983,242
4983,1989
4983,1651
4983,993
4983,146
4983,2322
3278,1098
3278,1635
3278,517
3278,863
3278,953
3278,2398
3278,1989
3278,1651
3278,411
3278,501
3278,146
3278,2402
552,146
2748,1571
2556,854
2556,1177
3406,854
3406,1177
1830,854
1830,1177
2981,854
2981,1177
3449,428
3449,863
3449,502
3449,411
3449,993
3449,252
3449,948
3449,2311
3449,146
3449,1634
2555,41
2555,32
2555,1653
2555,365
2555,1408
2555,1498
2555,1346
2087,1653
2087,365
5416,320
5416,367
5416,1039
5416,1704
5416,1708
5416,1779
5416,2161
5416,568
5416,2136
5416,1470
5416,1758
5416,1231
2017,2330
2488,730
2488,2434
2488,2017
2488,1140
2488,1838
3187,1177
3187,1491
3187,1039
3187,1704
3187,1143
3187,1708
3187,1779
3187,1470
3187,1758
3187,1163
3785,243
3785,562
3785,1704
3785,1708
3785,1779
3785,1470
3785,1758
3785,1231
5581,1966
5581,569
208,265
208,1738
208,1447
2612,243
2612,562
2612,1039
2612,1704
2612,329
2612,1708
2612,1779
2612,1673
2612,1758
2612,216
2612,544
580,443
580,597
4385,1469
4385,1039
4385,1708
4385,1779
4385,2041
4385,1758
2383,1595
2383,733
2383,1401
2383,506
2383,1069
2383,2109
2383,988
2383,1889
2383,1495
2383,602
2383,578
2383,144
2383,1005
2383,1250
2383,1819
2383,785
2383,1120
2383,2132
2383,1449
2383,804
2383,1173
2383,1185
2383,2488
2383,2477
2383,1832
2383,1922
2383,1547
2383,2154
2383,392
2383,1190
2383,2322
2383,1228
2383,2211
2383,2215
2383,2505
2383,2283
5205,1595
5205,733
5205,1401
5205,506
5205,1069
5205,2109
5205,988
5205,1889
5205,1495
5205,602
5205,578
5205,144
5205,1005
5205,1250
5205,1819
5205,785
5205,1120
5205,2132
5205,1449
5205,804
5205,1173
5205,1185
5205,2488
5205,2477
5205,1832
5205,1922
5205,1547
5205,2154
5205,392
5205,1190
5205,2322
5205,1228
5205,2211
5205,2215
5205,2505
5205,2283
4500,1485
4500,953
4500,1
4500,1989
4500,1976
4201,953
878,2142
878,1112
878,1535
878,1115
2390,568
2390,33
2390,1758
3862,568
3862,33
3862,1758
3433,568
3433,33
3433,1758
2902,1177
2902,969
2902,1039
2902,1779
2902,544
2902,1506
5045,2221
769,1177
769,1491
769,1039
769,1779
2818,1569
2818,694
2818,1465
4101,428
4101,1691
4101,102
3144,1864
1054,568
1054,1875
1054,1037
1447,2335
1174,736
5376,736
3562,1994
3562,1569
1158,1470
821,1758
1604,1666
1670,718
369,1794
369,460
369,1377
3089,1827
3065,2052
3065,1889
3065,1177
3065,443
3065,1748
3065,1651
3065,1781
3065,76
3065,1965
3065,1506
3115,78
4933,2330
2583,242
2583,411
5167,1958
3907,2073
3907,1713
3907,1103
1243,124
3536,2330
4173,221
4173,1423
4173,1431
4173,1889
4173,293
4173,1475
2903,1470
2903,1261
2412,1491
2412,442
1272,302
3949,562
3949,1673
3949,1758
2074,589
2074,1151
2074,568
2074,1875
2074,1470
3691,2052
3691,249
3514,278
3514,1083
3514,2020
3514,1084
3514,1979
3514,602
3514,242
3514,219
3514,636
3514,2470
3514,1929
3514,1242
3514,1569
3514,1802
3514,1573
3514,1696
3514,1459
2363,403
2363,102
2363,1868
2363,1412
4028,1635
4028,517
4028,501
223,2185
5738,928
265,1531
265,548
265,2014
265,2015
2804,302
4661,272
4661,850
4661,210
4661,1820
4661,2285
4661,943
4661,1737
4661,2419
4661,677
4661,1641
4661,1035
4661,368
4661,227
4661,31
4661,455
4661,1987
1897,2014
3010,1195
3010,1846
3010,1506
3010,463
3010,287
205,1177
205,1491
205,367
205,1151
205,1708
205,1392
205,1779
3735,1673
3837,517
3837,1868
3683,1455
3789,77
5781,1119
5055,2052
5055,1629
5055,2221
67,720
5204,1177
5204,589
5204,1039
5204,1779
5204,1470
5204,203
2789,1704
2789,1708
2789,1779
2789,2136
2789,1758
2789,1286
4431,1704
4431,1708
4431,1779
4431,2136
4431,1758
4431,1286
4427,1748
1290,1177
1290,1470
5804,638
5804,1138
2516,1177
2516,1504
2516,1039
2516,1708
2516,1779
2516,1673
806,1246
806,567
806,215
806,771
1803,2052
1803,1934
1803,890
1803,1330
1803,2115
1803,1346
842,771
1979,1580
3712,1283
3712,191
5297,626
1646,953
1646,1748
1646,544
231,1839
466,1551
466,2
5239,248
5239,2073
5239,1654
5239,1713
5239,844
5239,1103
5911,1086
5911,1928
5911,1879
5911,1569
3653,503
5490,1177
3570,127
3570,562
3570,1177
3570,1039
3570,1704
3570,1779
3570,1470
3570,1758
3570,544
3469,127
3469,562
3469,1177
3469,1039
3469,1704
3469,1779
3469,1470
3469,1758
3469,544
3565,2052
3565,1177
3565,1156
3565,517
3565,2447
3565,1651
3565,2124
3565,546
3565,2167
137,1014
137,1074
3057,1177
1351,1177
1351,1491
1351,1470
1725,556
1072,77
4653,2506
2526,638
2446,489
4726,2052
4726,443
4726,498
4726,1388
3404,548
3404,443
3404,1797
3404,1569
4399,1708
4399,1779
4399,1673
4399,1758
4399,1506
4399,1421
5655,568
3887,875
3887,1569
4261,578
2278,1486
2054,2411
2054,602
2054,443
2054,252
2054,1259
2784,1649
2273,854
2273,1177
2273,969
2273,1039
2273,1704
2273,1708
2273,1779
2250,1388
1507,1156
1507,517
1507,242
1507,993
4150,1758
3125,2052
3125,1748
4714,2128
4714,1708
4714,1779
2169,548
2169,1758
801,816
3835,531
3274,1774
3274,1232
3274,443
2364,245
837,1595
837,625
837,2347
837,562
837,1177
837,589
837,367
837,1704
837,1708
837,1470
837,1758
837,2166
765,1206
1093,684
1093,1738
1093,595
1093,451
1093,466
1093,330
1093,2142
1093,1337
1093,184
1093,25
1093,542
1093,1735
1093,1535
1093,1327
1093,520
1093,791
1093,2272
1093,1731
1093,1512
1093,1181
1093,1451
1093,1443
1343,684
4777,595
4226,548
4226,1232
4226,252
4226,249
2642,548
2642,502
2642,2124
2642,252
5280,1635
5280,1774
5280,1629
5280,1101
5280,1651
5280,411
5280,993
5280,2163
1489,517
1489,1043
1489,863
1489,12
1431,2052
1431,443
1431,252
2465,1294
3880,1347
3880,735
3880,1098
3880,1339
3880,1629
3880,1962
3880,993
3880,291
3880,1187
3880,2014
5314,1347
5314,1098
5314,517
5314,863
5314,1778
5314,556
5314,953
5314,1199
5314,1895
5314,903
5314,1213
5314,501
5314,1898
130,1917
130,2081
130,1995
130,1529
130,2251
2414,2052
2414,1199
2414,1489
2414,966
2414,1007
2414,493
2414,670
2414,1651
2414,1379
2414,375
2414,1550
2414,1330
1639,2052
1254,1841
2134,714
5348,714
4697,2136
1388,2136
2971,2136
3926,2136
2938,1496
2938,27
2938,1386
2938,1566
2938,497
2938,2036
2938,1928
2938,1629
2938,569
2938,374
2938,1172
2938,2372
2938,510
2938,1553
5556,714
4519,714
4831,2136
88,320
88,714
5875,714
797,32
797,2052
797,1995
797,1550
797,1525
797,928
967,714
3178,714
4967,714
317,714
5872,2136
3385,2136
2224,2218
2909,2136
4415,562
4415,854
4415,1177
4415,1708
4415,1779
3021,699
3021,2330
3021,1613
4497,2136
4850,522
2088,714
3590,714
285,568
4004,522
3367,2198
4124,890
4124,1299
4124,2418
5225,714
5737,714
2267,714
1842,714
2256,47
2256,44
2256,427
2256,2339
2256,129
2256,1629
2256,993
2256,1879
2256,1329
5807,2136
681,2136
1066,2218
2947,714
2452,580
2452,1138
2573,714
4011,2136
1634,714
2783,1546
2783,2218
2783,635
2783,267
2783,2330
2616,522
2805,1177
2805,1549
559,2136
4473,1286
5285,177
5285,1775
5285,71
5285,2297
1852,854
1852,714
1852,1491
1852,1939
1852,1704
1852,329
1852,1403
1852,1779
1852,1667
1852,1231
4733,714
4741,714
2878,714
4507,714
4806,714
2857,1652
2857,1648
2857,2330
2857,1468
5927,2136
1871,2136
2257,2160
2762,2160
4755,2160
2261,992
3508,2136
4163,2218
3152,2136
1895,2136
4471,714
4375,714
2067,714
4592,714
446,714
2028,714
4878,560
180,769
180,166
180,1613
180,1317
180,2219
180,2328
2692,2330
2692,1662
2882,2136
4456,2136
79,2218
1167,714
61,2136
5702,2136
1980,2198
1980,1030
1980,1453
1980,1569
5437,1
5437,1748
5437,411
5437,2124
5437,1691
5437,1995
1793,1802
1793,244
3539,1101
254,714
353,2218
3,714
3951,714
1512,714
3663,714
162,2218
1313,2136
5217,289
5217,1049
5217,240
5217,1018
5217,1906
5217,1410
5217,71
5217,1879
5217,1569
5217,1802
5217,1970
5217,974
5217,2327
1367,2184
1367,1347
1367,1098
1367,2080
4567,1928
4567,993
4567,2103
4567,1640
4567,1879
4567,1509
4567,1484
4567,1569
1780,265
1780,1738
1780,27
1780,602
1780,1781
1780,2294
1780,61
1780,1879
1780,1484
1780,1569
1780,1053
831,27
831,2036
994,881
994,1981
994,27
994,1386
994,662
994,2379
994,77
994,1802
994,171
994,1479
994,1329
994,2331
994,1696
994,1459
994,155
1829,1849
1829,854
1829,1177
1829,1491
1829,1300
15,182
15,234
258,32
258,1917
258,780
258,1550
258,1525
258,2115
4706,320
4305,27
4305,1979
4305,331
4305,1484
4305,2402
4129,1232
4129,1651
4129,1868
4129,296
4129,287
4129,618
1298,714
1298,1491
1298,1039
1298,1708
1298,1779
1298,2136
1189,1859
919,791
919,2272
139,577
139,430
139,320
139,548
4657,491
833,1868
5137,289
5137,1738
5137,701
5137,129
5137,993
5137,2103
5137,1128
5137,219
5137,1640
5137,528
5137,1879
5137,1017
5137,1512
5137,1295
5137,2330
5137,1814
5137,1443
4936,1485
3762,2163
2323,1566
3713,1906
3713,1098
3713,1774
3713,1629
3713,993
3713,2103
3713,1879
3713,2367
3713,2470
3713,1484
413,2472
413,1994
5428,1409
5428,1936
5428,1506
1193,1484
814,809
814,1329
2992,1561
2992,491
594,705
594,1842
594,631
594,2333
594,1320
594,125
594,1849
594,1750
594,1554
594,1516
594,1265
594,1511
594,1820
594,478
594,1699
594,521
594,2182
594,915
594,2107
594,532
594,1972
594,2425
594,56
594,2375
594,1542
594,39
594,1533
594,1124
594,1657
594,1685
594,116
594,74
594,1141
594,1472
594,2198
594,665
594,1316
594,541
594,1101
594,2217
594,1250
594,737
594,1353
594,1500
594,2420
594,2095
594,2306
594,957
594,2165
594,1046
594,823
594,1494
594,629
594,2303
594,1813
594,35
594,1413
594,406
594,2064
594,2300
594,1336
594,439
594,2423
594,207
594,1282
594,1922
594,1520
594,661
594,1253
594,1868
594,1506
1739,32
1739,2238
1739,1917
1739,1995
1739,1525
1739,928
5447,1569
2395,2049
2395,602
2395,1121
2395,2330
3892,1879
3892,77
3892,1994
2193,578
2193,1499
2193,1779
5754,1423
5754,1431
5754,1972
5754,1889
5754,1177
5754,907
5754,564
5754,2036
5754,2447
5754,242
5754,1865
5754,912
5754,1197
5754,1916
5754,668
5754,2477
5754,1832
5754,1354
5754,999
5754,1846
5754,1234
5754,2153
5754,2166
5754,1910
5754,60
813,1368
2932,2490
5461,1809
5461,875
4705,513
4705,2246
4705,2081
4705,586
4705,1995
4705,1550
4705,274
4705,928
2917,265
2917,1738
2917,701
2917,602
2917,1781
2917,993
2917,1128
2917,219
2917,2472
2917,2470
2917,2330
4244,2472
4244,2355
2038,2136
375,821
375,939
375,1242
375,1569
375,1802
375,1451
1867,562
1867,320
1867,2389
1867,1704
1867,1779
1867,1231
5283,1121
1471,2330
581,342
581,397
581,1891
581,1430
581,1868
2839,1239
888,1046
4648,1414
4648,1121
3068,350
2887,1299
3471,1994
3471,1952
5181,1177
5181,1491
5181,1392
2407,2306
5448,1868
2294,635
2294,1879
2294,1764
2294,2330
135,2306
135,1046
758,2261
2344,202
5356,320
5356,1491
5356,969
5356,1039
5356,2261
5356,1708
5356,1470
5356,152
5311,1864
4863,695
4863,966
4863,1879
4863,1569
2552,548
2552,502
2552,1748
2552,411
2552,353
4651,191
5102,2036
5102,1121
4110,584
4110,1738
4110,2036
4110,1879
4110,1121
4110,2330
4110,2076
1187,1868
5075,517
5075,863
5075,2014
3495,1138
5165,966
5165,1879
5165,1121
5165,77
2495,966
2495,1007
2495,1879
2495,1172
2495,1121
2495,77
3001,1928
3001,966
3001,1457
3001,1879
2172,1019
2331,2380
5843,675
5843,1734
5843,2236
5843,1607
1698,1121
3937,1275
3937,245
468,954
2149,1138
3315,1435
3315,2402
3315,1242
387,1414
387,1232
387,1
387,502
387,2398
3792,2475
3792,252
3792,1917
3792,1965
3792,1696
3792,1532
3792,2322
3792,143
3792,1591
3792,1574
2153,320
2153,714
1,530
1,1632
1,410
1,328
1,761
1835,548
3778,1862
3778,969
3778,367
3778,2261
3778,2236
3778,1506
3778,1912
1522,714
1522,1491
1522,1708
1522,1392
1522,2236
43,320
43,1491
43,530
43,1470
43,328
5972,636
5904,1929
656,1780
656,1243
4585,625
4585,2034
4494,1098
4494,1635
4494,2080
4494,517
4494,1624
4494,1989
4494,2014
4494,1599
4494,844
2623,1629
2623,258
864,1559
864,47
864,1857
864,242
864,1457
864,374
864,2448
864,1460
864,1340
864,1114
3151,320
3151,1177
5078,613
5078,2205
4179,602
4179,1711
4179,1879
4179,1121
4179,77
496,991
5641,1311
5641,2366
5641,760
5641,901
5641,1065
5593,1177
1805,1283
2422,1025
134,2472
134,1994
134,2330
1763,1859
1763,2036
1763,2103
1763,730
1763,2017
1763,2472
1763,1569
1763,2071
1763,1140
1763,1293
5009,1177
5009,2110
5009,1470
4656,685
5628,485
5628,193
2602,812
4747,1943
1262,2073
1262,1713
1262,1103
326,2052
326,578
326,1298
326,1355
326,2402
326,1569
4624,1177
4624,1506
4624,1722
3422,503
1080,1462
4929,215
4824,2167
4583,1691
3733,1879
3733,956
3733,716
3733,1977
5123,1879
5123,956
5123,716
5123,1977
3161,1616
3161,667
12,991
561,1148
630,71
630,1329
630,1041
3441,1742
3441,1928
3441,1629
3441,602
3441,1457
3441,1121
3441,77
3441,772
2138,1189
2138,1019
2138,1484
3512,242
3512,993
3512,569
3512,2355
547,2218
499,2218
3230,568
5337,568
2084,897
2084,1780
2084,1350
2084,467
5517,1780
5517,1350
5517,467
4099,1893
1113,1893
4183,1868
818,2318
1169,244
1169,1460
1169,96
1994,244
1994,1460
1994,96
4922,1738
4922,1177
4922,1101
4922,1781
4922,720
4922,528
4922,1019
4922,1795
3658,589
1942,2136
5038,2136
1152,2136
5443,2136
2423,2253
843,2253
4671,2253
2012,2253
4337,2253
655,2253
554,1177
2663,1177
3168,2136
556,2136
2039,2136
816,2136
3056,1589
3056,32
3056,513
3056,1917
3056,80
3056,581
3056,206
3056,709
2159,2330
4778,2330
2255,310
5886,1849
5886,2198
5886,1414
5886,1232
5886,1928
5886,1748
5886,1651
5886,1781
349,47
349,2294
349,71
349,2472
349,2330
349,1802
349,2045
349,1443
349,974
1818,2005
1818,2371
1818,1758
1818,869
121,2036
121,1928
121,966
1432,854
1432,1758
3202,2136
3202,2454
2728,2136
2728,2454
5667,2136
5667,2454
4215,2046
4779,1177
4779,1491
4779,1096
3069,1531
3069,627
4235,1560
3939,1560
1585,654
1585,100
1585,1392
1585,639
1585,1506
2491,1589
2491,32
2491,513
2491,1585
2491,586
2491,1318
2491,1995
2491,2431
2491,1465
3517,2487
3517,531
3517,19
3517,100
1553,568
333,568
5757,568
5868,568
4565,32
4565,958
4565,513
4565,2246
4565,477
4565,80
4565,2280
4565,586
4565,1868
4565,1550
4565,1881
4565,2394
2318,2454
3093,2454
5179,1875
4639,1875
140,1087
140,32
140,513
140,559
140,477
140,1055
140,586
140,1868
140,1550
140,1299
140,851
140,876
4978,1550
4978,1881
5322,1560
1304,1560
3099,1560
5867,622
215,622
1105,302
978,1589
978,32
978,1585
978,586
978,1318
978,1995
978,1868
978,2431
978,1465
5127,1589
5127,32
5127,513
5127,890
5127,586
5127,1318
5127,1995
5127,2431
5127,1465
551,244
2719,568
5417,568
2913,568
1857,568
5212,1589
5212,32
5212,586
5212,1995
5212,1868
5212,2431
5212,1465
3131,80
3131,1299
3131,876
4996,654
4996,100
4996,1392
4996,639
4996,1506
1389,47
1389,993
1389,569
1389,71
1389,2421
854,326
3496,522
2806,522
4948,1548
5818,443
5184,1414
5184,1232
5184,1928
5198,2049
5198,1048
5198,2490
5198,1332
5198,428
5198,1101
5198,252
5198,1570
5198,1014
716,320
712,320
5531,1560
3583,1560
715,512
4156,512
106,714
1864,714
5880,522
4455,522
5763,556
5763,1232
5763,1748
5763,1711
98,1248
2742,1858
343,562
343,1177
343,2218
343,367
343,1392
343,1470
343,544
762,504
762,2120
762,510
762,1553
4225,2136
4225,2336
1403,2218
2450,2218
2673,2448
2673,1066
2673,1129
2673,947
4237,991
4237,1138
1645,584
1645,2162
1645,966
1645,1879
1645,1764
1645,1804
1645,1569
1645,1420
5456,320
5456,1177
5456,1470
5456,2253
5456,237
1461,1743
1461,1972
1461,854
1461,1102
1461,1861
1461,1577
699,635
699,1457
699,1764
699,1569
5385,1775
2518,966
2518,1128
2518,1443
2518,1285
2852,1606
4989,264
4989,1490
4989,1719
3395,1177
627,2481
3312,1487
3312,1998
4197,1066
3898,993
1884,714
1884,1491
1884,2136
2930,714
2930,1491
2930,2136
3856,2052
3856,1098
3856,1414
3856,2398
3856,501
3856,1898
3856,1570
3856,2014
3576,2405
3576,2052
3576,1151
3576,1470
3576,60
1372,758
1704,1156
2958,1569
4081,268
1547,1428
1547,1081
2324,2100
4073,1019
3072,1868
5321,2394
684,1775
684,2297
684,1505
1036,25
1036,164
4540,1994
2826,456
2537,2036
2537,602
2537,1879
2537,2367
2537,1121
2537,77
5036,1438
3705,1864
3705,1764
4998,1128
4998,1879
4998,1484
4998,1435
4998,1295
4998,1114
5550,242
5550,1484
2906,1868
4117,1429
4117,1596
4117,517
4117,548
4117,953
4117,502
4117,353
4117,1898
4117,2014
4117,2456
4117,1443
4117,2122
191,1386
5017,1083
5017,695
5017,27
5017,2102
5017,305
5017,1629
5017,966
5017,1007
5017,2103
5017,2294
5017,1327
5017,895
5017,1457
5017,374
5017,1879
5017,1172
5017,315
5017,1597
5017,2317
5017,58
5017,1484
5017,2355
5017,1569
5017,1576
1703,1327
3234,1414
3234,1711
2747,1414
2747,1711
1810,265
1810,1566
1810,1629
1810,242
1810,993
1810,636
1810,2330
1810,1479
3547,2052
3547,1098
3547,548
3547,1
3547,502
3547,993
3547,1736
3547,2014
3547,1242
2565,2052
2565,1098
2565,1339
2565,548
2565,2360
2565,1
2565,2250
2565,502
2565,1681
2565,993
2565,1736
2565,2494
2565,1187
2565,2014
2565,1242
2565,2372
2586,2052
2586,1098
2586,1339
2586,548
2586,2360
2586,1
2586,2250
2586,502
2586,1681
2586,993
2586,1736
2586,2494
2586,1187
2586,2014
2586,1242
2586,2372
4884,1879
4884,1172
4884,2330
633,1177
633,1491
3558,1484
4712,2052
2306,1457
2306,1189
2306,1484
2306,2330
5782,1879
5782,1994
4483,1879
4483,1172
4483,1994
3728,580
3728,311
3909,2268
1959,699
1959,1906
1959,2259
1959,1979
1959,2103
1959,1128
1959,2294
1959,71
1959,1879
1959,1172
1959,2402
1959,1863
1959,1802
1959,1451
1959,1613
1959,1443
1959,1296
1959,10
2301,2362
2301,2232
2301,716
2301,1977
2301,2481
2033,1446
2033,548
2033,502
2033,1629
2033,1748
2033,411
2033,993
2033,1259
2033,1711
2949,1327
2574,127
2574,2428
2574,714
2574,1491
2574,2218
2574,1504
2574,1704
2574,1403
2574,1779
2574,2136
2574,2056
148,1716
148,2390
148,1177
148,1704
148,1601
148,1779
148,1470
148,1163
13,32
13,2284
13,1917
13,2081
13,1995
13,1550
13,2493
13,832
2356,1177
2356,1163
695,127
695,243
695,2428
695,562
695,714
695,1491
695,2218
695,1504
695,1704
695,1729
695,1403
695,1779
695,2136
695,2056
1097,243
1097,562
1097,1177
1097,1491
1097,2389
1097,1704
1097,1708
1097,1779
1709,855
5006,1347
5006,1344
3232,953
3232,2236
3088,2472
3088,1797
3088,77
3088,1994
5783,874
5783,1629
5783,359
5783,748
5783,2364
5783,1466
5783,1128
5783,2294
4823,2498
4823,32
4823,1995
4823,694
4823,1967
5552,1232
5552,1858
5552,618
5612,1347
5612,2014
4323,2184
4323,1232
4323,1928
4323,502
4323,2447
4323,1651
4323,1898
4323,586
4323,1995
4323,1868
4115,400
4115,1048
4115,2020
4115,27
4115,1386
4115,129
4115,828
4115,1879
4115,2470
4115,1929
4115,1017
4115,2330
4115,1077
4115,1802
4115,1696
4115,1590
2680,1589
2680,2052
2680,586
2680,1995
3919,32
3919,80
3919,1550
3919,694
3919,1967
2236,514
2236,1242
1804,400
1804,1738
1804,966
1804,1128
1804,1327
1804,1640
1804,1879
1804,1017
1804,2330
1804,93
1804,1802
1804,1696
1804,110
1804,155
365,127
365,2428
365,714
365,1491
365,2218
365,1504
365,1704
365,1708
365,1779
365,2136
365,2056
1247,1786
1247,993
1247,862
1247,169
1247,1189
1247,1484
1247,2355
5305,1742
5305,1738
5305,1629
5305,719
5305,2222
2448,2018
2448,1043
2448,2510
4140,1497
5779,313
5779,71
5779,956
5779,1505
5779,809
5779,1032
5779,1140
5779,1838
751,27
751,2102
751,1410
751,1879
751,1242
1045,27
1045,2102
1045,1410
1045,1879
1045,1242
1417,966
1417,1781
1417,1267
1417,264
5865,1910
3910,797
3910,548
3910,635
3910,1748
3910,569
3910,2376
5082,1936
5896,470
5896,803
5896,1806
717,320
717,714
717,1177
717,1491
5981,2266
5981,71
5981,1613
4441,1470
1954,2237
1954,2371
1954,1251
1954,2330
434,2102
434,2294
434,1327
434,1017
4175,289
4175,400
4175,1048
4175,1410
4175,602
4175,993
4175,2103
4175,1128
4175,2294
4175,219
4175,1640
4175,1879
4175,1076
4175,1929
4175,1242
4175,1451
4175,1479
4175,2497
4175,1296
4175,1459
5940,1589
5940,32
5940,1004
5940,1890
5940,1297
5940,2081
5940,586
5940,1995
5940,1550
5940,1299
5940,2167
3452,1589
3452,32
3452,2081
3452,540
3452,586
3452,1995
3452,1550
3452,1299
3452,2167
2846,1582
1064,1546
2171,1738
2171,1410
2171,1928
2171,2103
2171,1879
2171,2470
2171,2272
175,1491
175,1704
175,1403
175,1392
3176,993
5317,1569
3831,127
3831,243
3831,714
3831,2218
3831,1704
3831,1729
3831,1403
3831,1779
3831,2136
3831,1501
3831,2056
3831,60
5953,2080
5953,665
5953,548
5953,1195
5953,1748
5953,411
5953,569
5953,2163
5953,2014
5953,2122
385,1497
4205,1458
4205,1177
4205,1470
4205,1722
4728,1602
4728,1589
4728,1260
4728,1976
4728,477
4728,1055
4728,586
4728,1995
4728,1271
4728,1550
4728,2431
4934,1177
4934,1470
3474,2052
5287,503
5287,418
3479,1414
3479,1711
5664,1566
5664,1629
5664,2294
5664,1295
3101,1962
3101,2124
4958,1083
4958,47
4958,1906
4958,27
4958,1566
4958,1410
4958,1629
4958,71
4958,1696
4958,431
4958,645
4958,1705
4114,71
4114,2414
4114,956
4061,809
4149,1061
4149,1569
1613,137
2403,1700
3222,2330
3642,635
3642,1651
3642,1764
1682,635
1682,1651
1682,1764
4192,662
4192,1484
3400,32
3400,586
3400,1995
3400,1868
3400,1529
3400,274
2754,2036
2754,1904
2754,1764
2754,2330
3924,885
173,472
5151,635
5151,1762
5151,1457
5151,1076
5151,1569
2960,1748
2960,411
2666,1994
4310,1879
3190,1485
3847,443
3847,1795
2796,2266
2796,796
5549,2408
5549,1360
5549,598
3231,1618
3231,2162
3231,548
3231,2036
3231,1232
3231,1928
3231,768
3231,578
3231,353
3231,1256
3231,1868
1460,32
1460,513
1460,1890
1460,405
1460,890
1460,1055
1460,586
1460,1868
1460,1550
1460,876
1460,1346
1141,32
1141,513
1141,1890
1141,405
1141,890
1141,1055
1141,586
1141,1868
1141,1550
1141,876
1141,1346
5544,598
3946,718
3946,1722
2934,265
2934,874
2934,2472
2934,1569
5856,1177
5856,1470
5856,2330
3402,1392
3402,152
5429,390
5429,543
5429,266
5429,805
5288,2049
5288,966
5288,1879
5288,1121
5288,2330
1344,328
5379,1177
3551,584
3551,1738
3551,602
3551,636
3551,1879
3551,1121
3551,77
2714,1748
1824,1695
1824,523
1824,475
95,2080
95,1199
95,1568
95,1895
95,493
95,1213
95,1976
95,1962
95,1858
95,600
95,353
95,501
95,1570
211,1199
211,1489
211,1568
211,2482
211,1895
211,2485
211,715
99,2151
99,2052
99,890
99,344
99,586
99,1995
99,1550
99,1299
99,2457
99,876
1876,1076
1876,1929
5452,1409
5452,854
5452,1102
5452,100
5452,1403
5452,1779
5452,473
5452,1846
5452,1234
5452,60
1148,320
1148,1936
5252,2052
5252,502
5252,993
1832,2151
1832,962
1832,559
1832,621
1832,648
1832,890
1832,1682
1832,677
1832,1995
1832,1550
1832,1330
1832,2115
5491,953
1451,353
1451,1756
5471,243
5471,2052
5471,1895
5471,1101
5471,501
5471,1898
5471,2015
4968,243
4968,2052
4968,1895
4968,2485
4968,1101
4968,480
4968,501
4968,857
4968,1898
4968,855
4968,209
4968,2015
4968,537
4209,854
4209,1177
4209,1491
4209,1470
4256,1063
5402,418
5402,443
5402,411
2258,2080
1586,1862
1586,854
1586,1177
1586,1491
1586,1704
1586,1708
1586,1779
1586,1673
1586,1163
2750,1082
4451,1868
3239,320
3239,1491
3239,367
3239,2318
3239,1403
3239,1779
3239,1402
3239,1388
3239,1506
2122,32
2122,1890
2122,1209
2122,137
2122,212
2122,876
104,2052
104,2014
104,1470
1383,1510
1383,794
1383,1349
5143,32
5143,559
5143,1558
5143,2491
5143,677
5143,1995
5654,562
5654,1177
5654,1014
5654,2330
5654,652
386,584
386,1879
386,2330
887,1928
887,443
887,1128
887,1879
887,1443
1945,443
4012,1177
4012,1101
945,1177
945,1491
425,32
425,962
425,559
425,1558
425,648
425,2491
425,890
425,677
425,344
425,1995
425,1550
1721,1569
5883,2040
5883,548
5883,1651
5883,1756
5883,1691
2281,635
2281,1457
2281,1994
2281,1569
2251,1569
324,1256
324,1551
324,2
5892,2330
393,177
393,1775
393,71
393,716
393,1977
393,2297
393,1687
393,722
393,2481
5814,1994
5848,343
1030,599
5119,2492
5119,2005
5119,509
5119,2313
5119,672
5119,1697
5119,2489
5119,1361
5119,2401
5119,2057
5119,1644
5119,1136
5119,993
5119,569
5119,994
5119,1237
5119,2432
5119,172
5119,385
5119,2140
5119,1292
5119,109
5119,1064
5119,223
5119,323
5119,2450
5119,918
5119,2228
5119,2291
5119,1391
5119,1126
3805,16
3805,2401
3805,576
3805,1879
3805,1172
3805,1308
3805,159
3805,1202
3805,199
1207,714
1207,2136
2733,714
2733,2136
2057,1928
2057,1879
2057,1121
2057,2330
2034,1098
2034,252
2034,2014
361,1129
5586,1295
3999,1283
4405,1014
2522,71
2522,495
2522,1267
2522,1776
2522,1159
2522,775
2522,2421
2522,264
2522,1407
3429,1156
3429,1098
3429,1774
3429,2080
3429,517
3429,665
3429,1232
3429,1748
3429,1651
3429,411
956,1232
956,353
956,501
956,528
956,636
956,77
3787,1327
1087,1087
1087,405
1087,540
1087,375
1087,1995
1087,1550
4300,554
256,466
256,2103
256,1128
256,2294
256,219
256,1443
256,1285
5329,320
4223,1906
1250,1485
1250,548
1250,443
1250,1651
1250,1962
1250,353
